D_WEEK_SEQ1,"ROUND(SUN_SALES1/SUN_SALES2,2)","ROUND(MON_SALES1/MON_SALES2,2)","ROUND(TUE_SALES1/TUE_SALES2,2)","ROUND(WED_SALES1/WED_SALES2,2)","ROUND(THU_SALES1/THU_SALES2,2)","ROUND(FRI_SALES1/FRI_SALES2,2)","ROUND(SAT_SALES1/SAT_SALES2,2)"
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5245,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5246,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5247,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5248,0.44,0.44,1.00,1.00,0.54,0.44,0.44
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5249,1.00,1.00,0.81,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5250,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5251,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5252,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5253,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
5254,1.00,1.00,1.00,1.00,1.00,1.00,1.00
